Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,09/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:00,11h 55m,1 stop,In-flight meal not included,12373
Jet Airways,06/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:00,11h 55m,1 stop,In-flight meal not included,10262
Jet Airways,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:00,11h 55m,1 stop,In-flight meal not included,12898
Jet Airways,09/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:00,11h 55m,1 stop,No info,14714
Jet Airways,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:00,11h 55m,1 stop,No info,16289
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? HYD ? COK,07:05,18:10,11h 5m,1 stop,No info,9646
Multiple carriers,06/03/2019,Delhi,Cochin,DEL ? BOM ? COK,02:15,13:20,11h 5m,1 stop,No info,17057
Air India,18/03/2019,Banglore,New Delhi,BLR ? CCU ? GAU ? DEL,11:05,22:10,11h 5m,2 stops,No info,10846
Multiple carriers,06/03/2019,Delhi,Cochin,DEL ? BOM ? COK,09:55,21:00,11h 5m,1 stop,In-flight meal not included,15136
IndiGo,12/06/2019,Delhi,Cochin,DEL ? HYD ? COK,05:05,16:10,11h 5m,1 stop,No info,6818
Jet Airways,09/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,10/06/2021 08:15,11h 5m,1 stop,No info,14939
Jet Airways,01/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,02/05/2021 08:15,11h 5m,1 stop,In-flight meal not included,10844
IndiGo,15/06/2019,Delhi,Cochin,DEL ? HYD ? COK,05:05,16:10,11h 5m,1 stop,No info,6818
Jet Airways,09/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,10/05/2021 08:15,11h 5m,1 stop,In-flight meal not included,9663
IndiGo,15/04/2019,Delhi,Cochin,DEL ? HYD ? COK,05:05,16:10,11h 5m,1 stop,No info,6171
Jet Airways,06/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,20:35,07/03/2021 07:40,11h 5m,1 stop,No info,16736
Multiple carriers,27/03/2019,Delhi,Cochin,DEL ? BOM ? COK,09:55,21:00,11h 5m,1 stop,No info,12537
Multiple carriers,09/03/2019,Delhi,Cochin,DEL ? BOM ? COK,08:40,19:45,11h 5m,1 stop,No info,18492
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,22/05/2021 08:15,11h 5m,1 stop,In-flight meal not included,10844
Multiple carriers,21/03/2019,Delhi,Cochin,DEL ? BOM ? COK,02:15,13:20,11h 5m,1 stop,No info,13961
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,19/05/2021 08:15,11h 5m,1 stop,In-flight meal not included,8586
IndiGo,06/06/2019,Delhi,Cochin,DEL ? HYD ? COK,05:05,16:10,11h 5m,1 stop,No info,6818
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,22/05/2021 08:15,11h 5m,1 stop,No info,14781
Multiple carriers,27/03/2019,Delhi,Cochin,DEL ? BOM ? COK,02:15,13:20,11h 5m,1 stop,No info,12327
IndiGo,09/06/2019,Delhi,Cochin,DEL ? HYD ? COK,05:05,16:10,11h 5m,1 stop,No info,6600
IndiGo,27/05/2019,Delhi,Cochin,DEL ? HYD ? COK,05:05,16:10,11h 5m,1 stop,No info,6600
IndiGo,03/06/2019,Delhi,Cochin,DEL ? HYD ? COK,05:05,16:10,11h 5m,1 stop,No info,6818
IndiGo,15/05/2019,Delhi,Cochin,DEL ? HYD ? COK,05:05,16:10,11h 5m,1 stop,No info,6818
Jet Airways,01/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,02/04/2021 08:15,11h 5m,1 stop,In-flight meal not included,8849
Jet Airways,09/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,10/05/2021 08:15,11h 5m,1 stop,No info,14388
IndiGo,24/06/2019,Delhi,Cochin,DEL ? HYD ? COK,05:05,16:10,11h 5m,1 stop,No info,6442
Air India,12/03/2019,Banglore,New Delhi,BLR ? CCU ? GAU ? DEL,11:05,22:10,11h 5m,2 stops,No info,11948
IndiGo,18/05/2019,Delhi,Cochin,DEL ? HYD ? COK,05:05,16:10,11h 5m,1 stop,No info,6818
Jet Airways,21/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,20:35,19/03/2021 07:40,11h 5m,1 stop,In-flight meal not included,7832
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,16/05/2021 08:15,11h 5m,1 stop,No info,14388
Multiple carriers,03/03/2019,Delhi,Cochin,DEL ? BOM ? COK,02:15,13:20,11h 5m,1 stop,No info,17057
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,13/05/2021 08:15,11h 5m,1 stop,In-flight meal not included,8586
IndiGo,27/06/2019,Delhi,Cochin,DEL ? HYD ? COK,05:05,16:10,11h 5m,1 stop,No info,6442
Jet Airways,09/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,10/06/2021 08:15,11h 5m,1 stop,In-flight meal not included,11841
IndiGo,24/04/2019,Delhi,Cochin,DEL ? HYD ? COK,05:05,16:10,11h 5m,1 stop,No info,6171
Jet Airways,01/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,02/04/2021 08:15,11h 5m,1 stop,No info,13364
Air India,01/03/2019,Banglore,New Delhi,BLR ? CCU ? GAU ? DEL,11:05,22:10,11h 5m,2 stops,Change airports,13576
Multiple carriers,09/04/2019,Delhi,Cochin,DEL ? HYD ? COK,07:05,18:10,11h 5m,1 stop,No info,6601
Jet Airways,06/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,07/05/2021 08:15,11h 5m,1 stop,No info,13584
Jet Airways,01/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,02/05/2021 08:15,11h 5m,1 stop,No info,14781
IndiGo,27/04/2019,Delhi,Cochin,DEL ? HYD ? COK,05:05,16:10,11h 5m,1 stop,No info,6171
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,13/06/2021 08:15,11h 5m,1 stop,In-flight meal not included,8529
Jet Airways,06/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,07/05/2021 08:15,11h 5m,1 stop,In-flight meal not included,7757
Jet Airways,06/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,07/06/2021 08:15,11h 5m,1 stop,In-flight meal not included,10844
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,25/05/2021 08:15,11h 5m,1 stop,No info,14178
Multiple carriers,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,13587
Multiple carriers,21/03/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,6883
Multiple carriers,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:00,12h 0m,1 stop,No info,12192
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,13587
Air Asia,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,22:40,16/05/2021 10:40,12h 0m,1 stop,No info,5192
Air Asia,12/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,22:40,13/06/2021 10:40,12h 0m,1 stop,No info,5192
Multiple carriers,09/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,8073
Multiple carriers,27/03/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,12537
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,14067
Multiple carriers,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,7933
Multiple carriers,06/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,13587
Multiple carriers,09/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,7408
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,8073
Multiple carriers,09/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:00,12h 0m,1 stop,No info,12192
Multiple carriers,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,13587
Multiple carriers,06/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:00,12h 0m,1 stop,No info,12192
Multiple carriers,03/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,8930
Multiple carriers,03/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:00,12h 0m,1 stop,No info,12402
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:00,12h 0m,1 stop,No info,10407
Multiple carriers,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:00,12h 0m,1 stop,No info,12192
Multiple carriers,06/03/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,15078
Multiple carriers,03/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,13587
Multiple carriers,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:00,12h 0m,1 stop,No info,12192
Multiple carriers,09/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,13727
Multiple carriers,01/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,7933
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,13727
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,8073
Multiple carriers,06/03/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,In-flight meal not included,15136
Air Asia,12/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,22:40,13/05/2021 10:40,12h 0m,1 stop,No info,5192
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,13727
Air Asia,01/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,22:40,02/05/2021 10:40,12h 0m,1 stop,No info,5192
Multiple carriers,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,7408
Multiple carriers,27/03/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h  0m,1 stop,No info,6883
Multiple carriers,21/03/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,13062
Multiple carriers,09/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,13587
Air Asia,06/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,22:40,07/06/2021 10:40,12h 0m,1 stop,No info,6810
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:00,12h 0m,1 stop,No info,10197
Multiple carriers,01/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,13587
Air Asia,01/04/2019,Kolkata,Banglore,CCU ? DEL ? BLR,22:40,02/04/2021 10:40,12h 0m,1 stop,No info,5192
Multiple carriers,09/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:00,12h 0m,1 stop,No info,10197
Multiple carriers,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,13587
Air Asia,09/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,22:40,10/05/2021 10:40,12h 0m,1 stop,No info,5192
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:00,12h 0m,1 stop,No info,10197
Multiple carriers,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,8143
Air Asia,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,22:40,22/05/2021 10:40,12h 0m,1 stop,No info,9719
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,7888
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,No info,7618
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h 0m,1 stop,In-flight meal not included,7886
Air Asia,09/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,22:40,10/06/2021 10:40,12h 0m,1 stop,No info,11323
Jet Airways,09/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,10/05/2021 09:20,12h 10m,1 stop,In-flight meal not included,9663
Jet Airways,06/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,07/05/2021 09:20,12h 10m,1 stop,In-flight meal not included,9663
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,13/06/2021 04:40,12h 10m,1 stop,No info,12471
Jet Airways,21/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,07:00,19:10,12h 10m,1 stop,In-flight meal not included,7832
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,13/05/2021 09:20,12h 10m,1 stop,No info,14388
Jet Airways,09/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,10/05/2021 04:40,12h 10m,1 stop,In-flight meal not included,10844
Multiple carriers,21/03/2019,Delhi,Cochin,DEL ? BOM ? COK,06:40,18:50,12h 10m,1 stop,No info,13568
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,19/05/2021 04:40,12h 10m,1 stop,No info,13941
Jet Airways,06/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,07/06/2021 09:20,12h 10m,1 stop,In-flight meal not included,10844
Multiple carriers,21/03/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:15,12h 10m,1 stop,No info,13378
Jet Airways,06/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,07:00,19:10,12h 10m,1 stop,No info,16736
Jet Airways,06/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,07/05/2021 04:40,12h 10m,1 stop,In-flight meal not included,8586
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:15,12h 10m,1 stop,In-flight meal not included,12717
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,13/06/2021 04:40,12h 10m,1 stop,In-flight meal not included,6224
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,16/05/2021 04:40,12h 10m,1 stop,In-flight meal not included,10844
Jet Airways,09/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,10/06/2021 09:20,12h 10m,1 stop,In-flight meal not included,11841
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,13/05/2021 04:40,12h 10m,1 stop,No info,14388
Jet Airways,01/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,02/04/2021 04:40,12h 10m,1 stop,In-flight meal not included,7064
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,22/05/2021 09:20,12h 10m,1 stop,No info,14781
Jet Airways,06/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,16:55,07/03/2021 05:05,12h 10m,1 stop,No info,16736
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,22/05/2021 04:40,12h 10m,1 stop,No info,14388
Multiple carriers,01/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:15,12h 10m,1 stop,In-flight meal not included,12927
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,25/05/2021 04:40,12h 10m,1 stop,No info,14571
Jet Airways,18/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,16:55,16/03/2021 05:05,12h 10m,1 stop,In-flight meal not included,11087
Multiple carriers,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:15,12h 10m,1 stop,In-flight meal not included,11667
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,25/05/2021 09:20,12h 10m,1 stop,In-flight meal not included,9663
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,22/05/2021 09:20,12h 10m,1 stop,In-flight meal not included,10844
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,19/05/2021 09:20,12h 10m,1 stop,In-flight meal not included,9663
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:15,12h 10m,1 stop,No info,14533
Multiple carriers,03/03/2019,Delhi,Cochin,DEL ? BOM ? COK,06:40,18:50,12h 10m,1 stop,No info,15135
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,25/05/2021 04:40,12h 10m,1 stop,In-flight meal not included,10844
Multiple carriers,03/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:15,12h 10m,1 stop,No info,15058
Jet Airways,06/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,07/06/2021 09:20,12h 10m,1 stop,No info,14571
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,13/06/2021 09:20,12h 10m,1 stop,In-flight meal not included,8529
Multiple carriers,09/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:15,12h 10m,1 stop,In-flight meal not included,11142
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,16/05/2021 04:40,12h 10m,1 stop,No info,14781
Jet Airways,09/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,10/05/2021 04:40,12h 10m,1 stop,No info,14781
Multiple carriers,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:15,12h 10m,1 stop,No info,16108
Jet Airways,01/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,02/04/2021 09:20,12h 10m,1 stop,In-flight meal not included,8849
Multiple carriers,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:15,12h 10m,1 stop,No info,15058
Multiple carriers,06/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:15,12h 10m,1 stop,No info,14848
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,19/05/2021 09:20,12h 10m,1 stop,No info,14388
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,22/05/2021 04:40,12h 10m,1 stop,In-flight meal not included,9663
Jet Airways,01/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,02/05/2021 09:20,12h 10m,1 stop,No info,14781
Jet Airways,01/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,02/05/2021 09:20,12h 10m,1 stop,In-flight meal not included,10844
Jet Airways,09/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,10/06/2021 04:40,12h 10m,1 stop,No info,13731
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:15,12h 10m,1 stop,In-flight meal not included,10711
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,13/06/2021 09:20,12h 10m,1 stop,No info,13044
Jet Airways,01/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,02/05/2021 04:40,12h 10m,1 stop,In-flight meal not included,8586
Jet Airways,06/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,07/06/2021 04:40,12h 10m,1 stop,In-flight meal not included,6812
Multiple carriers,06/03/2019,Delhi,Cochin,DEL ? BOM ? COK,06:40,18:50,12h 10m,1 stop,No info,15135
Jet Airways,06/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,07/05/2021 09:20,12h 10m,1 stop,No info,14388
Jet Airways,06/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,07/05/2021 04:40,12h 10m,1 stop,No info,13941
Jet Airways,01/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,02/04/2021 09:20,12h 10m,1 stop,No info,13364
Jet Airways,01/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,02/04/2021 04:40,12h 10m,1 stop,No info,12681
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,16/05/2021 09:20,12h 10m,1 stop,In-flight meal not included,9663
IndiGo,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:50,21:00,12h 10m,1 stop,No info,6093
Jet Airways,09/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,10/06/2021 08:15,12h 15m,1 stop,No info,14939
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,25/05/2021 08:15,12h 15m,1 stop,In-flight meal not included,8586
Air India,01/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:15,12h 15m,1 stop,No info,9929
Air India,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:15,12h 15m,1 stop,No info,8669
Jet Airways,09/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,10/05/2021 08:15,12h 15m,1 stop,In-flight meal not included,7757
Jet Airways,01/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,02/05/2021 08:15,12h 15m,1 stop,No info,13941
Air India,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:15,12h 15m,1 stop,No info,8879
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,19/05/2021 08:15,12h 15m,1 stop,No info,13941
Air India,27/03/2019,Delhi,Cochin,DEL ? LKO ? BOM ? COK,07:00,19:15,12h 15m,2 stops,No info,10913
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,22/05/2021 08:15,12h 15m,1 stop,No info,14781
Air India,24/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:15,12h 15m,1 stop,No info,9929
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,13/05/2021 08:15,12h 15m,1 stop,No info,13941
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,21:00,12h 15m,1 stop,No info,7670
Air India,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:15,12h 15m,1 stop,No info,9929
Jet Airways,06/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,07/06/2021 08:15,12h 15m,1 stop,In-flight meal not included,10844
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,16/05/2021 08:15,12h 15m,1 stop,In-flight meal not included,8586
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,21:00,12h 15m,1 stop,No info,7740
Jet Airways,01/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,02/04/2021 08:15,12h 15m,1 stop,In-flight meal not included,7064
Jet Airways,06/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,07/05/2021 08:15,12h 15m,1 stop,In-flight meal not included,9663
Air India,09/03/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:15,12h 15m,1 stop,No info,15704
Jet Airways,01/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,02/04/2021 08:15,12h 15m,1 stop,No info,12681
Jet Airways,06/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,07/05/2021 08:15,12h 15m,1 stop,No info,14388
Air India,06/03/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:15,12h 15m,1 stop,No info,15809
Multiple carriers,06/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,21:00,12h 15m,1 stop,No info,7740
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,13/06/2021 08:15,12h 15m,1 stop,No info,13044
Multiple carriers,01/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,21:00,12h 15m,1 stop,No info,7740
Multiple carriers,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,21:00,12h 15m,1 stop,No info,7005
Multiple carriers,03/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,21:00,12h 15m,1 stop,No info,7740
Air India,06/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:15,12h 15m,1 stop,No info,8669
Air India,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:15,12h 15m,1 stop,No info,8669
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,21:00,12h 15m,1 stop,No info,7670
Air India,27/03/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:15,12h 15m,1 stop,No info,6377
Jet Airways,06/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,07/06/2021 08:15,12h 15m,1 stop,No info,14571
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,21:00,12h 15m,1 stop,No info,7485
Jet Airways,24/03/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,20:40,12h 15m,1 stop,In-flight meal not included,11134
Air India,03/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:15,12h 15m,1 stop,No info,8879
Air India,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:15,12h 15m,1 stop,No info,8669
Air India,21/03/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:15,12h 15m,1 stop,No info,7934
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,13/06/2021 08:15,12h 15m,1 stop,In-flight meal not included,8529
Air India,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:15,12h 15m,1 stop,No info,9929
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,16/05/2021 08:15,12h 15m,1 stop,No info,13941
Multiple carriers,09/03/2019,Delhi,Cochin,DEL ? BOM ? COK,07:30,19:45,12h 15m,1 stop,No info,12615
Multiple carriers,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,21:00,12h 15m,1 stop,No info,7005
Air India,09/04/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:15,12h 15m,1 stop,No info,6674
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,25/05/2021 08:15,12h 15m,1 stop,No info,13731
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,22/05/2021 08:15,12h 15m,1 stop,In-flight meal not included,10844
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,19/05/2021 08:15,12h 15m,1 stop,In-flight meal not included,8586
Air India,09/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:15,12h 15m,1 stop,No info,8669
Jet Airways,01/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,20:45,12h 20m,1 stop,In-flight meal not included,7064
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,20:45,12h 20m,1 stop,No info,14781
